"Plot Title: 25MAR-02FEB19_ ChamberHallway_N_Door"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20454914, SEN S/N: 20454914)","Intensity, lum/ft² (LGR S/N: 20454914, SEN S/N: 20454914)","Coupler Attached (LGR S/N: 20454914)","Stopped (LGR S/N: 20454914)","End Of File (LGR S/N: 20454914)"
1,03/25/19 07:23:01 AM,16.141,1.0,,,
2,03/25/19 07:33:01 AM,15.951,0.0,,,
3,03/25/19 07:43:01 AM,16.046,0.0,,,
4,03/25/19 07:53:01 AM,16.618,1.0,,,
5,03/25/19 08:03:01 AM,16.999,1.0,,,
6,03/25/19 08:13:01 AM,17.094,2.0,,,
7,03/25/19 08:23:01 AM,17.094,1.0,,,
8,03/25/19 08:33:01 AM,16.999,1.0,,,
9,03/25/19 08:43:01 AM,16.713,0.0,,,
10,03/25/19 08:53:01 AM,16.713,1.0,,,
11,03/25/19 09:03:01 AM,16.713,1.0,,,
12,03/25/19 09:13:01 AM,16.618,1.0,,,
13,03/25/19 09:23:01 AM,16.808,1.0,,,
14,03/25/19 09:33:01 AM,16.999,0.0,,,
15,03/25/19 09:43:01 AM,16.999,1.0,,,
16,03/25/19 09:53:01 AM,17.094,1.0,,,
17,03/25/19 10:03:01 AM,17.284,1.0,,,
18,03/25/19 10:13:01 AM,18.996,0.0,,,
19,03/25/19 10:23:01 AM,19.567,0.0,,,
20,03/25/19 10:33:01 AM,19.567,0.0,,,
21,03/25/19 10:43:01 AM,18.521,0.0,,,
22,03/25/19 10:53:01 AM,17.570,0.0,,,
23,03/25/19 11:03:01 AM,17.570,0.0,,,
24,03/25/19 11:13:01 AM,17.665,0.0,,,
25,03/25/19 11:23:01 AM,18.236,0.0,,,
26,03/25/19 11:33:01 AM,17.379,1.0,,,
27,03/25/19 11:43:01 AM,16.808,0.0,,,
28,03/25/19 11:53:01 AM,16.713,1.0,,,
29,03/25/19 12:03:01 PM,16.523,1.0,,,
30,03/25/19 12:13:01 PM,16.427,0.0,,,
31,03/25/19 12:23:01 PM,16.523,0.0,,,
32,03/25/19 12:33:01 PM,16.427,0.0,,,
33,03/25/19 12:43:01 PM,16.523,0.0,,,
34,03/25/19 12:53:01 PM,16.523,1.0,,,
35,03/25/19 01:03:01 PM,16.808,0.0,,,
36,03/25/19 01:13:01 PM,17.189,1.0,,,
37,03/25/19 01:23:01 PM,17.475,0.0,,,
38,03/25/19 01:33:01 PM,17.855,1.0,,,
39,03/25/19 01:43:01 PM,17.570,0.0,,,
40,03/25/19 01:53:01 PM,17.379,0.0,,,
41,03/25/19 02:03:01 PM,17.570,1.0,,,
42,03/25/19 02:13:01 PM,17.570,1.0,,,
43,03/25/19 02:23:01 PM,18.045,1.0,,,
44,03/25/19 02:33:01 PM,18.045,0.0,,,
45,03/25/19 02:43:01 PM,18.331,0.0,,,
46,03/25/19 02:53:01 PM,18.521,0.0,,,
47,03/25/19 03:03:01 PM,18.806,1.0,,,
48,03/25/19 03:13:01 PM,18.901,1.0,,,
49,03/25/19 03:23:01 PM,18.901,0.0,,,
50,03/25/19 03:33:01 PM,18.901,0.0,,,
51,03/25/19 03:43:01 PM,19.092,0.0,,,
52,03/25/19 03:53:01 PM,19.853,0.0,,,
53,03/25/19 04:03:01 PM,19.758,0.0,,,
54,03/25/19 04:13:01 PM,19.567,0.0,,,
55,03/25/19 04:23:01 PM,19.377,0.0,,,
56,03/25/19 04:33:01 PM,19.092,0.0,,,
57,03/25/19 04:43:01 PM,18.806,0.0,,,
58,03/25/19 04:53:01 PM,18.426,0.0,,,
59,03/25/19 05:03:01 PM,18.521,0.0,,,
60,03/25/19 05:13:01 PM,18.426,0.0,,,
61,03/25/19 05:23:01 PM,18.616,0.0,,,
62,03/25/19 05:33:01 PM,19.377,0.0,,,
63,03/25/19 05:43:01 PM,18.996,0.0,,,
64,03/25/19 05:53:01 PM,18.616,0.0,,,
65,03/25/19 06:03:01 PM,18.711,0.0,,,
66,03/25/19 06:13:01 PM,18.711,0.0,,,
67,03/25/19 06:23:01 PM,18.521,0.0,,,
68,03/25/19 06:33:01 PM,18.426,0.0,,,
69,03/25/19 06:43:01 PM,18.331,0.0,,,
70,03/25/19 06:53:01 PM,18.236,0.0,,,
71,03/25/19 07:03:01 PM,18.426,0.0,,,
72,03/25/19 07:13:01 PM,18.806,0.0,,,
73,03/25/19 07:23:01 PM,19.187,0.0,,,
74,03/25/19 07:33:01 PM,19.092,0.0,,,
75,03/25/19 07:43:01 PM,18.901,0.0,,,
76,03/25/19 07:53:01 PM,18.806,0.0,,,
77,03/25/19 08:03:01 PM,18.521,0.0,,,
78,03/25/19 08:13:01 PM,18.236,0.0,,,
79,03/25/19 08:23:01 PM,18.140,0.0,,,
80,03/25/19 08:33:01 PM,18.045,0.0,,,
81,03/25/19 08:43:01 PM,18.616,0.0,,,
82,03/25/19 08:53:01 PM,19.472,0.0,,,
83,03/25/19 09:03:01 PM,18.901,0.0,,,
84,03/25/19 09:13:01 PM,18.331,0.0,,,
85,03/25/19 09:23:01 PM,18.331,0.0,,,
86,03/25/19 09:33:01 PM,18.140,0.0,,,
87,03/25/19 09:43:01 PM,18.140,0.0,,,
88,03/25/19 09:53:01 PM,17.950,0.0,,,
89,03/25/19 10:03:01 PM,17.855,0.0,,,
90,03/25/19 10:13:01 PM,18.426,0.0,,,
91,03/25/19 10:23:01 PM,18.996,0.0,,,
92,03/25/19 10:33:01 PM,18.996,0.0,,,
93,03/25/19 10:43:01 PM,18.616,0.0,,,
94,03/25/19 10:53:01 PM,18.236,0.0,,,
95,03/25/19 11:03:01 PM,18.045,0.0,,,
96,03/25/19 11:13:01 PM,17.950,0.0,,,
97,03/25/19 11:23:01 PM,17.950,0.0,,,
98,03/25/19 11:33:01 PM,18.711,0.0,,,
99,03/25/19 11:43:01 PM,18.806,0.0,,,
100,03/25/19 11:53:01 PM,18.521,0.0,,,
101,03/26/19 12:03:01 AM,18.331,0.0,,,
102,03/26/19 12:13:01 AM,18.140,0.0,,,
103,03/26/19 12:23:01 AM,17.950,0.0,,,
104,03/26/19 12:33:01 AM,17.760,0.0,,,
105,03/26/19 12:43:01 AM,17.950,0.0,,,
106,03/26/19 12:53:01 AM,18.331,0.0,,,
107,03/26/19 01:03:01 AM,18.521,0.0,,,
108,03/26/19 01:13:01 AM,18.331,0.0,,,
109,03/26/19 01:23:01 AM,18.140,0.0,,,
110,03/26/19 01:33:01 AM,18.045,0.0,,,
111,03/26/19 01:43:01 AM,17.760,0.0,,,
112,03/26/19 01:53:01 AM,17.475,0.0,,,
113,03/26/19 02:03:01 AM,18.045,0.0,,,
114,03/26/19 02:13:01 AM,18.616,0.0,,,
115,03/26/19 02:23:01 AM,18.711,0.0,,,
116,03/26/19 02:33:01 AM,18.426,0.0,,,
117,03/26/19 02:43:01 AM,18.045,0.0,,,
118,03/26/19 02:53:01 AM,17.760,0.0,,,
119,03/26/19 03:03:01 AM,17.570,0.0,,,
120,03/26/19 03:13:01 AM,17.760,0.0,,,
121,03/26/19 03:23:01 AM,18.426,0.0,,,
122,03/26/19 03:33:01 AM,18.521,0.0,,,
123,03/26/19 03:43:01 AM,18.140,0.0,,,
124,03/26/19 03:53:01 AM,17.855,0.0,,,
125,03/26/19 04:03:01 AM,17.665,0.0,,,
126,03/26/19 04:13:01 AM,17.475,0.0,,,
127,03/26/19 04:23:01 AM,17.284,0.0,,,
128,03/26/19 04:33:01 AM,17.760,0.0,,,
129,03/26/19 04:43:01 AM,17.855,0.0,,,
130,03/26/19 04:53:01 AM,17.950,0.0,,,
131,03/26/19 05:03:01 AM,17.855,0.0,,,
132,03/26/19 05:13:01 AM,17.760,0.0,,,
133,03/26/19 05:23:01 AM,17.665,0.0,,,
134,03/26/19 05:33:01 AM,17.379,0.0,,,
135,03/26/19 05:43:01 AM,17.094,0.0,,,
136,03/26/19 05:53:01 AM,17.665,0.0,,,
137,03/26/19 06:03:01 AM,18.140,0.0,,,
138,03/26/19 06:13:01 AM,18.140,0.0,,,
139,03/26/19 06:23:01 AM,17.855,0.0,,,
140,03/26/19 06:33:01 AM,17.570,0.0,,,
141,03/26/19 06:43:01 AM,17.189,0.0,,,
142,03/26/19 06:53:01 AM,17.094,1.0,,,
143,03/26/19 07:03:01 AM,17.475,1.0,,,
144,03/26/19 07:13:01 AM,18.140,2.0,,,
145,03/26/19 07:23:01 AM,18.331,2.0,,,
146,03/26/19 07:33:01 AM,18.140,0.0,,,
147,03/26/19 07:43:01 AM,17.855,0.0,,,
148,03/26/19 07:53:01 AM,17.665,2.0,,,
149,03/26/19 08:03:01 AM,17.665,1.0,,,
150,03/26/19 08:13:01 AM,17.855,1.0,,,
151,03/26/19 08:23:01 AM,17.760,1.0,,,
152,03/26/19 08:33:01 AM,17.855,1.0,,,
153,03/26/19 08:43:01 AM,18.140,1.0,,,
154,03/26/19 08:53:01 AM,18.806,1.0,,,
155,03/26/19 09:03:01 AM,18.996,0.0,,,
156,03/26/19 09:13:01 AM,18.901,0.0,,,
157,03/26/19 09:23:01 AM,18.901,1.0,,,
158,03/26/19 09:33:01 AM,18.711,0.0,,,
159,03/26/19 09:43:01 AM,18.616,0.0,,,
160,03/26/19 09:53:01 AM,18.616,0.0,,,
161,03/26/19 10:03:01 AM,18.711,1.0,,,
162,03/26/19 10:13:01 AM,18.616,0.0,,,
163,03/26/19 10:23:01 AM,18.711,0.0,,,
164,03/26/19 10:33:01 AM,18.901,1.0,,,
165,03/26/19 10:43:01 AM,18.711,0.0,,,
166,03/26/19 10:53:01 AM,18.426,1.0,,,
167,03/26/19 11:03:01 AM,18.140,0.0,,,
168,03/26/19 11:13:01 AM,17.760,0.0,,,
169,03/26/19 11:23:01 AM,17.665,1.0,,,
170,03/26/19 11:33:01 AM,17.284,0.0,,,
171,03/26/19 11:43:01 AM,17.379,1.0,,,
172,03/26/19 11:53:01 AM,17.665,1.0,,,
173,03/26/19 12:03:01 PM,17.760,0.0,,,
174,03/26/19 12:13:01 PM,17.950,1.0,,,
175,03/26/19 12:23:01 PM,18.140,1.0,,,
176,03/26/19 12:33:01 PM,18.711,0.0,,,
177,03/26/19 12:43:01 PM,19.282,0.0,,,
178,03/26/19 12:53:01 PM,19.282,0.0,,,
179,03/26/19 01:03:01 PM,18.521,0.0,,,
180,03/26/19 01:13:01 PM,18.521,0.0,,,
181,03/26/19 01:23:01 PM,18.426,0.0,,,
182,03/26/19 01:33:01 PM,18.521,0.0,,,
183,03/26/19 01:43:01 PM,18.521,0.0,,,
184,03/26/19 01:53:01 PM,18.331,0.0,,,
185,03/26/19 02:03:01 PM,18.236,1.0,,,
186,03/26/19 02:13:01 PM,18.331,0.0,,,
187,03/26/19 02:23:01 PM,18.426,1.0,,,
188,03/26/19 02:33:01 PM,18.616,0.0,,,
189,03/26/19 02:43:01 PM,18.806,1.0,,,
190,03/26/19 02:53:01 PM,18.806,1.0,,,
191,03/26/19 03:03:01 PM,18.711,0.0,,,
192,03/26/19 03:13:01 PM,18.711,0.0,,,
193,03/26/19 03:23:01 PM,18.711,0.0,,,
194,03/26/19 03:33:01 PM,18.711,1.0,,,
195,03/26/19 03:43:01 PM,18.616,0.0,,,
196,03/26/19 03:53:01 PM,18.616,0.0,,,
197,03/26/19 04:03:01 PM,18.521,0.0,,,
198,03/26/19 04:13:01 PM,18.521,0.0,,,
199,03/26/19 04:23:01 PM,18.331,0.0,,,
200,03/26/19 04:33:01 PM,18.331,0.0,,,
201,03/26/19 04:43:01 PM,18.331,1.0,,,
202,03/26/19 04:53:01 PM,18.236,0.0,,,
203,03/26/19 05:03:01 PM,18.140,0.0,,,
204,03/26/19 05:13:01 PM,18.140,0.0,,,
205,03/26/19 05:23:01 PM,18.140,0.0,,,
206,03/26/19 05:33:01 PM,18.806,0.0,,,
207,03/26/19 05:43:01 PM,18.711,0.0,,,
208,03/26/19 05:53:01 PM,18.711,0.0,,,
209,03/26/19 06:03:01 PM,18.616,0.0,,,
210,03/26/19 06:13:01 PM,18.616,0.0,,,
211,03/26/19 06:23:01 PM,18.236,0.0,,,
212,03/26/19 06:33:01 PM,18.045,0.0,,,
213,03/26/19 06:43:01 PM,18.045,0.0,,,
214,03/26/19 06:53:01 PM,17.950,0.0,,,
215,03/26/19 07:03:01 PM,17.855,0.0,,,
216,03/26/19 07:13:01 PM,17.760,0.0,,,
217,03/26/19 07:23:01 PM,17.760,0.0,,,
218,03/26/19 07:33:01 PM,17.760,0.0,,,
219,03/26/19 07:43:01 PM,18.045,0.0,,,
220,03/26/19 07:53:01 PM,18.521,0.0,,,
221,03/26/19 08:03:01 PM,18.806,0.0,,,
222,03/26/19 08:13:01 PM,18.521,0.0,,,
223,03/26/19 08:23:01 PM,18.236,0.0,,,
224,03/26/19 08:33:01 PM,17.950,0.0,,,
225,03/26/19 08:43:01 PM,17.855,0.0,,,
226,03/26/19 08:53:01 PM,17.855,0.0,,,
227,03/26/19 09:03:01 PM,17.855,0.0,,,
228,03/26/19 09:13:01 PM,17.950,0.0,,,
229,03/26/19 09:23:01 PM,18.045,0.0,,,
230,03/26/19 09:33:01 PM,17.855,0.0,,,
231,03/26/19 09:43:01 PM,17.570,0.0,,,
232,03/26/19 09:53:01 PM,17.475,0.0,,,
233,03/26/19 10:03:01 PM,18.045,0.0,,,
234,03/26/19 10:13:01 PM,18.616,0.0,,,
235,03/26/19 10:23:01 PM,18.711,0.0,,,
236,03/26/19 10:33:01 PM,18.521,0.0,,,
237,03/26/19 10:43:01 PM,18.140,0.0,,,
238,03/26/19 10:53:01 PM,17.950,0.0,,,
239,03/26/19 11:03:01 PM,17.760,0.0,,,
240,03/26/19 11:13:01 PM,17.665,0.0,,,
241,03/26/19 11:23:01 PM,17.475,0.0,,,
242,03/26/19 11:33:01 PM,17.379,0.0,,,
243,03/26/19 11:43:01 PM,17.189,0.0,,,
244,03/26/19 11:53:01 PM,17.189,0.0,,,
245,03/27/19 12:03:01 AM,17.760,0.0,,,
246,03/27/19 12:13:01 AM,18.140,0.0,,,
247,03/27/19 12:23:01 AM,17.950,0.0,,,
248,03/27/19 12:33:01 AM,17.475,0.0,,,
249,03/27/19 12:43:01 AM,16.999,0.0,,,
250,03/27/19 12:53:01 AM,16.903,0.0,,,
251,03/27/19 01:03:01 AM,16.808,0.0,,,
252,03/27/19 01:13:01 AM,16.618,0.0,,,
253,03/27/19 01:23:01 AM,16.427,0.0,,,
254,03/27/19 01:33:01 AM,16.618,0.0,,,
255,03/27/19 01:43:01 AM,16.903,0.0,,,
256,03/27/19 01:53:01 AM,17.189,0.0,,,
257,03/27/19 02:03:01 AM,17.094,0.0,,,
258,03/27/19 02:13:01 AM,16.808,0.0,,,
259,03/27/19 02:23:01 AM,16.523,0.0,,,
260,03/27/19 02:33:01 AM,16.237,0.0,,,
261,03/27/19 02:43:01 AM,16.141,0.0,,,
262,03/27/19 02:53:01 AM,16.046,0.0,,,
263,03/27/19 03:03:01 AM,16.618,0.0,,,
264,03/27/19 03:13:01 AM,17.094,0.0,,,
265,03/27/19 03:23:01 AM,16.999,0.0,,,
266,03/27/19 03:33:01 AM,16.427,0.0,,,
267,03/27/19 03:43:01 AM,16.141,0.0,,,
268,03/27/19 03:53:01 AM,16.046,0.0,,,
269,03/27/19 04:03:01 AM,16.046,0.0,,,
270,03/27/19 04:13:01 AM,16.427,0.0,,,
271,03/27/19 04:23:01 AM,17.094,0.0,,,
272,03/27/19 04:33:01 AM,17.189,0.0,,,
273,03/27/19 04:43:01 AM,17.284,0.0,,,
274,03/27/19 04:53:01 AM,17.094,0.0,,,
275,03/27/19 05:03:01 AM,16.903,0.0,,,
276,03/27/19 05:13:01 AM,16.713,0.0,,,
277,03/27/19 05:23:01 AM,16.713,0.0,,,
278,03/27/19 05:33:01 AM,16.618,0.0,,,
279,03/27/19 05:43:01 AM,17.189,0.0,,,
280,03/27/19 05:53:01 AM,17.475,0.0,,,
281,03/27/19 06:03:01 AM,17.475,0.0,,,
282,03/27/19 06:13:01 AM,17.094,0.0,,,
283,03/27/19 06:23:01 AM,16.903,0.0,,,
284,03/27/19 06:33:01 AM,16.427,0.0,,,
285,03/27/19 06:43:01 AM,16.237,1.0,,,
