"Plot Title: 11-25MAR19_20449374_Conductivity"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Salinity, ppt (LGR S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
799,03/16/19 08:21:30 PM,33041.7,28032.2,8.88,40261.3,25.7075,,,,
800,03/16/19 08:31:30 PM,33041.7,28037.7,8.87,40279.3,25.7203,,,,
801,03/16/19 08:41:30 PM,33041.7,28037.7,8.87,40279.3,25.7203,,,,
802,03/16/19 08:51:30 PM,33041.7,28046.0,8.84,40321.7,25.7503,,,,
803,03/16/19 09:01:30 PM,33041.7,28037.7,8.83,40320.1,25.7492,,,,
804,03/16/19 09:11:30 PM,33041.7,28015.7,8.82,40298.9,25.7342,,,,
805,03/16/19 09:21:30 PM,33041.7,28059.8,8.81,40372.0,25.7860,,,,
806,03/16/19 09:31:30 PM,33041.7,28051.5,8.80,40370.4,25.7849,,,,
807,03/16/19 09:41:30 PM,33041.7,28046.0,8.80,40362.6,25.7793,,,,
808,03/16/19 09:51:30 PM,33041.7,28076.4,8.79,40416.2,25.8173,,,,
809,03/16/19 10:01:30 PM,33041.7,28090.2,8.78,40446.1,25.8386,,,,
810,03/16/19 10:11:30 PM,33041.7,28068.1,8.76,40435.0,25.8307,,,,
811,03/16/19 10:21:30 PM,33041.7,28090.2,8.76,40466.6,25.8531,,,,
812,03/16/19 10:31:30 PM,33041.7,28098.5,8.75,40488.7,25.8688,,,,
813,03/16/19 10:41:30 PM,33041.7,28090.2,8.75,40476.8,25.8604,,,,
814,03/16/19 10:51:30 PM,33041.7,28054.3,8.75,40425.5,25.8240,,,,
815,03/16/19 11:01:30 PM,33041.7,28098.5,8.74,40498.9,25.8761,,,,
816,03/16/19 11:11:30 PM,33041.7,28104.0,8.73,40517.1,25.8890,,,,
817,03/16/19 11:21:30 PM,33041.7,28112.3,8.73,40528.9,25.8974,,,,
818,03/16/19 11:31:30 PM,33041.7,28098.5,8.71,40529.7,25.8980,,,,
819,03/16/19 11:41:30 PM,33041.7,28098.5,8.71,40529.7,25.8980,,,,
820,03/16/19 11:51:30 PM,33041.7,28098.5,8.70,40540.0,25.9053,,,,
821,03/17/19 12:01:30 AM,33041.7,28120.6,8.70,40571.6,25.9277,,,,
822,03/17/19 12:11:30 AM,33041.7,28090.2,8.68,40548.7,25.9114,,,,
823,03/17/19 12:21:30 AM,33041.7,28112.3,8.67,40590.6,25.9412,,,,
824,03/17/19 12:31:30 AM,33041.7,28120.6,8.66,40612.8,25.9569,,,,
825,03/17/19 12:41:30 AM,33041.7,28104.0,8.66,40589.0,25.9401,,,,
826,03/17/19 12:51:30 AM,33041.7,28098.5,8.65,40591.5,25.9418,,,,
827,03/17/19 01:01:30 AM,33041.7,28090.2,8.64,40589.9,25.9406,,,,
828,03/17/19 01:11:30 AM,33041.7,28106.8,8.64,40613.6,25.9575,,,,
829,03/17/19 01:21:30 AM,33041.7,28098.5,8.63,40612.1,25.9564,,,,
830,03/17/19 01:31:30 AM,33041.7,28112.3,8.62,40642.1,25.9778,,,,
831,03/17/19 01:41:30 AM,33041.7,28092.9,8.62,40614.3,25.9580,,,,
832,03/17/19 01:51:30 AM,33041.7,28076.4,8.62,40590.7,25.9412,,,,
833,03/17/19 02:01:30 AM,33041.7,28098.5,8.62,40622.4,25.9637,,,,
834,03/17/19 02:11:30 AM,33041.7,28106.8,8.62,40634.3,25.9722,,,,
835,03/17/19 02:21:30 AM,33041.7,28112.3,8.62,40642.1,25.9778,,,,
836,03/17/19 02:31:30 AM,33041.7,28129.0,8.62,40666.1,25.9948,,,,
837,03/17/19 02:41:30 AM,33041.7,28120.6,8.62,40654.0,25.9862,,,,
838,03/17/19 02:51:30 AM,33041.7,28129.0,8.62,40666.1,25.9948,,,,
839,03/17/19 03:01:30 AM,33041.7,28120.6,8.62,40654.0,25.9862,,,,
840,03/17/19 03:11:30 AM,33041.7,28134.5,8.63,40663.6,25.9930,,,,
841,03/17/19 03:21:30 AM,33041.7,28151.2,8.62,40697.9,26.0174,,,,
842,03/17/19 03:31:30 AM,33041.7,28129.0,8.62,40666.1,25.9948,,,,
843,03/17/19 03:41:30 AM,33041.7,28134.5,8.63,40663.6,25.9930,,,,
844,03/17/19 03:51:30 AM,33041.7,28134.5,8.63,40663.6,25.9930,,,,
845,03/17/19 04:01:30 AM,33041.7,28159.5,8.63,40699.4,26.0185,,,,
846,03/17/19 04:11:30 AM,33041.7,28134.5,8.63,40663.6,25.9930,,,,
847,03/17/19 04:21:30 AM,33041.7,28151.2,8.64,40677.2,26.0027,,,,
848,03/17/19 04:31:30 AM,33041.7,28156.7,8.64,40685.1,26.0083,,,,
849,03/17/19 04:41:30 AM,33041.7,28134.5,8.64,40653.3,25.9857,,,,
850,03/17/19 04:51:30 AM,33041.7,28142.8,8.63,40675.5,26.0015,,,,
851,03/17/19 05:01:30 AM,33041.7,28165.0,8.64,40697.0,26.0167,,,,
852,03/17/19 05:11:30 AM,33041.7,28159.5,8.63,40699.4,26.0185,,,,
853,03/17/19 05:21:30 AM,33041.7,28142.8,8.62,40685.8,26.0088,,,,
854,03/17/19 05:31:30 AM,33041.7,28165.0,8.62,40717.7,26.0314,,,,
855,03/17/19 05:41:30 AM,33041.7,28159.5,8.62,40709.8,26.0258,,,,
856,03/17/19 05:51:30 AM,33041.7,28159.5,8.60,40730.4,26.0405,,,,
857,03/17/19 06:01:30 AM,33041.7,28134.5,8.60,40694.6,26.0150,,,,
858,03/17/19 06:11:30 AM,33041.7,28134.5,8.60,40694.6,26.0150,,,,
859,03/17/19 06:21:30 AM,33041.7,28165.0,8.59,40748.7,26.0535,,,,
860,03/17/19 06:31:30 AM,33041.7,28156.7,8.59,40736.8,26.0450,,,,
861,03/17/19 06:41:30 AM,33041.7,28134.5,8.58,40715.3,26.0297,,,,
862,03/17/19 06:51:30 AM,33041.7,28126.2,8.58,40703.4,26.0213,,,,
863,03/17/19 07:01:30 AM,33041.7,28165.0,8.58,40759.0,26.0608,,,,
864,03/17/19 07:11:30 AM,33041.7,28126.2,8.58,40703.4,26.0213,,,,
865,03/17/19 07:21:30 AM,33041.7,28142.8,8.58,40727.2,26.0382,,,,
866,03/17/19 07:31:30 AM,33041.7,28151.2,8.57,40749.6,26.0541,,,,
867,03/17/19 07:41:30 AM,33041.7,28142.8,8.58,40727.2,26.0382,,,,
868,03/17/19 07:51:30 AM,33041.7,28142.8,8.58,40727.2,26.0382,,,,
869,03/17/19 08:01:30 AM,33041.7,28120.6,8.58,40695.3,26.0156,,,,
870,03/17/19 08:11:30 AM,33041.7,28134.5,8.58,40715.3,26.0297,,,,
871,03/17/19 08:21:30 AM,33041.7,28098.5,8.58,40663.6,25.9930,,,,
872,03/17/19 08:31:30 AM,33041.7,28101.3,8.59,40657.3,25.9886,,,,
873,03/17/19 08:41:30 AM,33041.7,28084.6,8.60,40623.1,25.9642,,,,
874,03/17/19 08:51:30 AM,33041.7,28084.6,8.60,40623.1,25.9642,,,,
875,03/17/19 09:01:30 AM,33041.7,28098.5,8.62,40622.4,25.9637,,,,
876,03/17/19 09:11:30 AM,33041.7,28076.4,8.63,40580.4,25.9339,,,,
877,03/17/19 09:21:30 AM,33041.7,28059.8,8.63,40556.6,25.9170,,,,
878,03/17/19 09:31:30 AM,33041.7,28062.5,8.65,40539.9,25.9052,,,,
879,03/17/19 09:41:30 AM,33041.7,28084.6,8.66,40561.3,25.9203,,,,
880,03/17/19 09:51:30 AM,33041.7,28068.1,8.67,40527.4,25.8963,,,,
881,03/17/19 10:01:30 AM,33041.7,28076.4,8.68,40529.0,25.8974,,,,
882,03/17/19 10:11:30 AM,33041.7,28068.1,8.68,40517.1,25.8890,,,,
883,03/17/19 10:21:30 AM,33041.7,28104.0,8.70,40547.9,25.9108,,,,
884,03/17/19 10:31:30 AM,33041.7,28098.5,8.72,40519.5,25.8907,,,,
885,03/17/19 10:41:30 AM,33041.7,28126.2,8.73,40548.8,25.9115,,,,
886,03/17/19 10:51:30 AM,33041.7,28104.0,8.74,40506.8,25.8817,,,,
887,03/17/19 11:01:30 AM,33041.7,28131.7,8.75,40536.1,25.9025,,,,
888,03/17/19 11:11:30 AM,33041.7,28117.9,8.75,40516.4,25.8885,,,,
889,03/17/19 11:21:30 AM,33041.7,28165.0,8.76,40573.4,25.9289,,,,
890,03/17/19 11:31:30 AM,33041.7,28153.9,8.78,40537.0,25.9031,,,,
891,03/17/19 11:41:30 AM,33041.7,28148.4,8.79,40518.9,25.8903,,,,
892,03/17/19 11:51:30 AM,33041.7,28178.9,8.79,40562.4,25.9212,,,,
893,03/17/19 12:01:30 PM,33041.7,28176.2,8.80,40548.3,25.9111,,,,
894,03/17/19 12:11:30 PM,33041.7,28162.3,8.80,40528.5,25.8971,,,,
895,03/17/19 12:21:30 PM,33041.7,28184.5,8.81,40549.9,25.9123,,,,
896,03/17/19 12:31:30 PM,33041.7,28206.8,8.82,40571.4,25.9275,,,,
897,03/17/19 12:41:30 PM,33041.7,28206.8,8.82,40571.4,25.9275,,,,
898,03/17/19 12:51:30 PM,33041.7,28190.1,8.84,40527.1,25.8961,,,,
899,03/17/19 01:01:30 PM,33041.7,28220.7,8.84,40570.7,25.9270,,,,
900,03/17/19 01:11:30 PM,33041.7,28229.1,8.86,40562.1,25.9210,,,,
901,03/17/19 01:21:30 PM,33041.7,28234.7,8.88,40549.6,25.9121,,,,
902,03/17/19 01:31:30 PM,33041.7,28251.4,8.88,40573.4,25.9290,,,,
903,03/17/19 01:41:30 PM,33041.7,28234.7,8.89,40539.4,25.9048,,,,
904,03/17/19 01:51:30 PM,33041.7,28257.0,8.90,40560.9,25.9201,,,,
905,03/17/19 02:01:30 PM,33041.7,28265.4,8.91,40562.6,25.9213,,,,
906,03/17/19 02:11:30 PM,33041.7,28287.8,8.93,40573.9,25.9293,,,,
907,03/17/19 02:21:30 PM,33041.7,28287.8,8.94,40563.7,25.9221,,,,
908,03/17/19 02:31:30 PM,33041.7,28279.4,8.94,40551.7,25.9136,,,,
909,03/17/19 02:41:30 PM,33041.7,28299.0,8.94,40579.6,25.9334,,,,
910,03/17/19 02:51:30 PM,33041.7,28285.0,8.95,40549.5,25.9120,,,,
911,03/17/19 03:01:30 PM,33041.7,28324.2,8.95,40605.2,25.9515,,,,
912,03/17/19 03:11:30 PM,33041.7,28293.4,8.95,40561.4,25.9204,,,,
913,03/17/19 03:21:30 PM,33041.7,28324.2,8.96,40594.9,25.9442,,,,
914,03/17/19 03:31:30 PM,33041.7,28315.8,8.96,40583.0,25.9358,,,,
915,03/17/19 03:41:30 PM,33041.7,28332.6,8.96,40606.9,25.9527,,,,
916,03/17/19 03:51:30 PM,33041.7,28299.0,8.97,40548.9,25.9115,,,,
917,03/17/19 04:01:30 PM,33041.7,28293.4,8.97,40540.9,25.9059,,,,
918,03/17/19 04:11:30 PM,33041.7,28329.8,8.97,40592.6,25.9426,,,,
919,03/17/19 04:21:30 PM,33041.7,28324.2,8.97,40584.7,25.9370,,,,
920,03/17/19 04:31:30 PM,33041.7,28332.6,8.98,40586.4,25.9382,,,,
921,03/17/19 04:41:30 PM,33041.7,28338.2,8.97,40604.6,25.9511,,,,
922,03/17/19 04:51:30 PM,33041.7,28324.2,8.97,40584.7,25.9370,,,,
923,03/17/19 05:01:30 PM,33041.7,28346.7,8.98,40606.4,25.9524,,,,
924,03/17/19 05:11:30 PM,33041.7,28329.8,8.98,40582.4,25.9353,,,,
925,03/17/19 05:21:30 PM,33041.7,28324.2,8.98,40574.4,25.9297,,,,
926,03/17/19 05:31:30 PM,33041.7,28329.8,8.98,40582.4,25.9353,,,,
927,03/17/19 05:41:30 PM,33041.7,28332.6,8.97,40596.6,25.9454,,,,
928,03/17/19 05:51:30 PM,33041.7,28338.2,8.97,40604.6,25.9511,,,,
929,03/17/19 06:01:30 PM,33041.7,28315.8,8.98,40562.5,25.9212,,,,
930,03/17/19 06:11:30 PM,33041.7,28332.6,8.98,40586.4,25.9382,,,,
931,03/17/19 06:21:30 PM,33041.7,28318.6,8.97,40576.7,25.9313,,,,
932,03/17/19 06:31:30 PM,33041.7,28341.0,8.97,40608.5,25.9539,,,,
933,03/17/19 06:41:30 PM,33041.7,28310.2,8.96,40575.0,25.9301,,,,
934,03/17/19 06:51:30 PM,33041.7,28324.2,8.96,40594.9,25.9442,,,,
935,03/17/19 07:01:30 PM,33041.7,28313.0,8.96,40579.0,25.9329,,,,
936,03/17/19 07:11:30 PM,33041.7,28315.8,8.95,40593.2,25.9430,,,,
937,03/17/19 07:21:30 PM,33041.7,28343.9,8.95,40633.2,25.9714,,,,
938,03/17/19 07:31:30 PM,33041.7,28304.6,8.94,40587.6,25.9390,,,,
939,03/17/19 07:41:30 PM,33041.7,28304.6,8.93,40597.8,25.9463,,,,
940,03/17/19 07:51:30 PM,33041.7,28237.5,8.93,40502.4,25.8786,,,,
941,03/17/19 08:01:30 PM,33041.7,28209.6,8.93,40462.7,25.8504,,,,
942,03/17/19 08:11:30 PM,33041.7,28156.7,8.93,40387.5,25.7970,,,,
943,03/17/19 08:21:30 PM,33041.7,28090.2,8.94,40282.8,25.7227,,,,
944,03/17/19 08:31:30 PM,33041.7,28046.0,8.94,40219.9,25.6781,,,,
945,03/17/19 08:41:30 PM,33041.7,28040.5,8.95,40202.0,25.6654,,,,
946,03/17/19 08:51:30 PM,33041.7,27996.4,8.96,40129.1,25.6138,,,,
947,03/17/19 09:01:30 PM,33041.7,27960.7,8.96,40078.4,25.5778,,,,
948,03/17/19 09:11:30 PM,33041.7,27960.7,8.96,40078.4,25.5778,,,,
949,03/17/19 09:21:30 PM,33041.7,27971.7,8.95,40104.2,25.5961,,,,
950,03/17/19 09:31:30 PM,33041.7,27988.1,8.95,40127.5,25.6126,,,,
951,03/17/19 09:41:30 PM,33041.7,27982.6,8.95,40119.7,25.6071,,,,
952,03/17/19 09:51:30 PM,33041.7,28018.4,8.94,40180.7,25.6503,,,,
953,03/17/19 10:01:30 PM,33041.7,28032.2,8.94,40200.3,25.6642,,,,
954,03/17/19 10:11:30 PM,33041.7,28032.2,8.93,40210.5,25.6714,,,,
955,03/17/19 10:21:30 PM,33041.7,28059.8,8.91,40270.1,25.7137,,,,
956,03/17/19 10:31:30 PM,33041.7,28068.1,8.91,40281.9,25.7221,,,,
957,03/17/19 10:41:30 PM,33041.7,28120.6,8.90,40366.8,25.7823,,,,
958,03/17/19 10:51:30 PM,33041.7,28084.6,8.89,40325.7,25.7532,,,,
959,03/17/19 11:01:30 PM,33041.7,28106.8,8.89,40357.3,25.7756,,,,
960,03/17/19 11:11:30 PM,33041.7,28104.0,8.87,40373.7,25.7872,,,,
961,03/17/19 11:21:30 PM,33041.7,28112.3,8.87,40385.6,25.7956,,,,
962,03/17/19 11:31:30 PM,33041.7,28142.8,8.86,40439.2,25.8337,,,,
963,03/17/19 11:41:30 PM,33041.7,28120.6,8.84,40428.0,25.8258,,,,
964,03/17/19 11:51:30 PM,33041.7,28112.3,8.83,40426.4,25.8246,,,,
965,03/18/19 12:01:30 AM,33041.7,28159.5,8.83,40493.7,25.8724,,,,
966,03/18/19 12:11:30 AM,33041.7,28151.2,8.83,40481.9,25.8640,,,,
967,03/18/19 12:21:30 AM,33041.7,28173.4,8.81,40534.0,25.9010,,,,
968,03/18/19 12:31:30 AM,33041.7,28151.2,8.81,40502.4,25.8785,,,,
969,03/18/19 12:41:30 AM,33041.7,28142.8,8.80,40500.6,25.8773,,,,
970,03/18/19 12:51:30 AM,33041.7,28151.2,8.79,40522.9,25.8931,,,,
971,03/18/19 01:01:30 AM,33041.7,28173.4,8.78,40564.8,25.9229,,,,
972,03/18/19 01:11:30 AM,33041.7,28148.4,8.76,40549.7,25.9121,,,,
973,03/18/19 01:21:30 AM,33041.7,28151.2,8.74,40574.2,25.9295,,,,
974,03/18/19 01:31:30 AM,33041.7,28151.2,8.74,40574.2,25.9295,,,,
975,03/18/19 01:41:30 AM,33041.7,28187.3,8.73,40636.1,25.9735,,,,
976,03/18/19 01:51:30 AM,33041.7,28165.0,8.72,40614.5,25.9582,,,,
977,03/18/19 02:01:30 AM,33041.7,28167.8,8.72,40618.5,25.9610,,,,
978,03/18/19 02:11:30 AM,33041.7,28173.4,8.71,40636.8,25.9740,,,,
979,03/18/19 02:21:30 AM,33041.7,28181.7,8.70,40659.0,25.9897,,,,
980,03/18/19 02:31:30 AM,33041.7,28167.8,8.70,40639.1,25.9756,,,,
981,03/18/19 02:41:30 AM,33041.7,28159.5,8.68,40647.9,25.9818,,,,
982,03/18/19 02:51:30 AM,33041.7,28190.1,8.68,40691.6,26.0129,,,,
983,03/18/19 03:01:30 AM,33041.7,28187.3,8.67,40697.9,26.0174,,,,
984,03/18/19 03:11:30 AM,33041.7,28195.6,8.66,40720.1,26.0332,,,,
985,03/18/19 03:21:30 AM,33041.7,28204.0,8.66,40732.2,26.0417,,,,
986,03/18/19 03:31:30 AM,33041.7,28195.6,8.66,40720.1,26.0332,,,,
987,03/18/19 03:41:30 AM,33041.7,28181.7,8.66,40700.3,26.0191,,,,
988,03/18/19 03:51:30 AM,33041.7,28204.0,8.66,40732.2,26.0417,,,,
989,03/18/19 04:01:30 AM,33041.7,28187.3,8.66,40708.3,26.0247,,,,
990,03/18/19 04:11:30 AM,33041.7,28181.7,8.65,40710.6,26.0264,,,,
991,03/18/19 04:21:30 AM,33041.7,28190.1,8.65,40722.6,26.0349,,,,
992,03/18/19 04:31:30 AM,33041.7,28204.0,8.65,40742.5,26.0491,,,,
993,03/18/19 04:41:30 AM,33041.7,28181.7,8.65,40710.6,26.0264,,,,
994,03/18/19 04:51:30 AM,33041.7,28181.7,8.64,40720.9,26.0337,,,,
995,03/18/19 05:01:30 AM,33041.7,28217.9,8.64,40772.7,26.0706,,,,
996,03/18/19 05:11:30 AM,33041.7,28195.6,8.64,40740.8,26.0479,,,,
997,03/18/19 05:21:30 AM,33041.7,28195.6,8.64,40740.8,26.0479,,,,
998,03/18/19 05:31:30 AM,33041.7,28173.4,8.64,40709.0,26.0253,,,,
999,03/18/19 05:41:30 AM,33041.7,28181.7,8.63,40731.2,26.0411,,,,
1000,03/18/19 05:51:30 AM,33041.7,28195.6,8.62,40761.5,26.0626,,,,
1001,03/18/19 06:01:30 AM,33041.7,28176.2,8.63,40723.4,26.0355,,,,
1002,03/18/19 06:11:30 AM,33041.7,28204.0,8.62,40773.5,26.0711,,,,
1003,03/18/19 06:21:30 AM,33041.7,28173.4,8.62,40729.7,26.0400,,,,
1004,03/18/19 06:31:30 AM,33041.7,28181.7,8.62,40741.6,26.0484,,,,
1005,03/18/19 06:41:30 AM,33041.7,28173.4,8.62,40729.7,26.0400,,,,
1006,03/18/19 06:51:30 AM,33041.7,28190.1,8.62,40753.6,26.0570,,,,
1007,03/18/19 07:01:30 AM,33041.7,28173.4,8.60,40750.4,26.0547,,,,
1008,03/18/19 07:11:30 AM,33041.7,28145.6,8.60,40710.5,26.0263,,,,
1009,03/18/19 07:21:30 AM,33041.7,28173.4,8.60,40750.4,26.0547,,,,
1010,03/18/19 07:31:30 AM,33041.7,28159.5,8.60,40730.4,26.0405,,,,
1011,03/18/19 07:41:30 AM,33041.7,28159.5,8.60,40730.4,26.0405,,,,
1012,03/18/19 07:51:30 AM,33041.7,28151.2,8.60,40718.5,26.0320,,,,
1013,03/18/19 08:01:30 AM,33041.7,28145.6,8.60,40710.5,26.0263,,,,
1014,03/18/19 08:11:30 AM,33041.7,28151.2,8.63,40687.5,26.0100,,,,
1015,03/18/19 08:21:30 AM,33041.7,28159.5,8.63,40699.4,26.0185,,,,
1016,03/18/19 08:31:30 AM,33041.7,28187.3,8.64,40728.9,26.0394,,,,
1017,03/18/19 08:41:30 AM,33041.7,28187.3,8.65,40718.6,26.0321,,,,
1018,03/18/19 08:51:30 AM,33041.7,28187.3,8.67,40697.9,26.0174,,,,
1019,03/18/19 09:01:30 AM,33041.7,28178.9,8.68,40675.6,26.0015,,,,
1020,03/18/19 09:11:30 AM,33041.7,28226.3,8.68,40743.4,26.0497,,,,
1021,03/18/19 09:21:30 AM,33041.7,28209.6,8.72,40678.3,26.0034,,,,
1022,03/18/19 09:31:30 AM,33041.7,28201.2,8.72,40666.3,25.9949,,,,
1023,03/18/19 09:41:30 AM,33041.7,28237.5,8.73,40707.8,26.0244,,,,
1024,03/18/19 09:51:30 AM,33041.7,28248.6,8.75,40703.1,26.0210,,,,
1025,03/18/19 10:01:30 AM,33041.7,28223.5,8.76,40656.9,25.9883,,,,
1026,03/18/19 10:11:30 AM,33041.7,28231.9,8.80,40627.7,25.9676,,,,
1027,03/18/19 10:21:30 AM,33041.7,28237.5,8.81,40625.5,25.9659,,,,
1028,03/18/19 10:31:30 AM,33041.7,28215.1,8.82,40583.2,25.9359,,,,
1029,03/18/19 10:41:30 AM,33041.7,28237.5,8.83,40604.9,25.9513,,,,
1030,03/18/19 10:51:30 AM,33041.7,28237.5,8.84,40594.6,25.9440,,,,
1031,03/18/19 11:01:30 AM,33041.7,28282.2,8.84,40658.3,25.9893,,,,
1032,03/18/19 11:11:30 AM,33041.7,28229.1,8.87,40551.9,25.9137,,,,
1033,03/18/19 11:21:30 AM,33041.7,28229.1,8.88,40541.6,25.9064,,,,
1034,03/18/19 11:31:30 AM,33041.7,28229.1,8.89,40531.4,25.8991,,,,
1035,03/18/19 11:41:30 AM,33041.7,28237.5,8.90,40533.1,25.9004,,,,
1036,03/18/19 11:51:30 AM,33041.7,28120.6,8.91,40356.6,25.7751,,,,
1037,03/18/19 12:01:30 PM,33041.7,28273.8,8.94,40543.8,25.9079,,,,
1038,03/18/19 12:11:30 PM,33041.7,28265.4,8.94,40531.8,25.8994,,,,
1039,03/18/19 12:21:30 PM,33041.7,28251.4,8.95,40501.7,25.8781,,,,
1040,03/18/19 12:31:30 PM,33041.7,28243.0,8.96,40479.6,25.8623,,,,
1041,03/18/19 12:41:30 PM,33041.7,28257.0,8.97,40489.2,25.8692,,,,
1042,03/18/19 12:51:30 PM,33041.7,28279.4,8.97,40521.0,25.8918,,,,
1043,03/18/19 01:01:30 PM,33041.7,28279.4,8.99,40500.6,25.8773,,,,
1044,03/18/19 01:11:30 PM,33041.7,28296.2,8.99,40524.4,25.8942,,,,
1045,03/18/19 01:21:30 PM,33041.7,28313.0,9.01,40527.8,25.8966,,,,
1046,03/18/19 01:31:30 PM,33041.7,28310.2,9.02,40513.7,25.8865,,,,
1047,03/18/19 01:41:30 PM,33041.7,28301.8,9.02,40501.7,25.8781,,,,
1048,03/18/19 01:51:30 PM,33041.7,28318.6,9.03,40515.4,25.8877,,,,
1049,03/18/19 02:01:30 PM,33041.7,28341.0,9.03,40547.1,25.9103,,,,
1050,03/18/19 02:11:30 PM,33041.7,28324.2,9.04,40513.1,25.8861,,,,
1051,03/18/19 02:21:30 PM,33041.7,28346.7,9.05,40534.8,25.9015,,,,
1052,03/18/19 02:31:30 PM,33041.7,28360.7,9.06,40544.4,25.9084,,,,
1053,03/18/19 02:41:30 PM,33041.7,28355.1,9.07,40526.2,25.8955,,,,
1054,03/18/19 02:51:30 PM,33041.7,28369.2,9.09,40525.8,25.8952,,,,
1055,03/18/19 03:01:30 PM,33041.7,28369.2,9.09,40525.8,25.8952,,,,
1056,03/18/19 03:11:30 PM,33041.7,28369.2,9.10,40515.6,25.8879,,,,
1057,03/18/19 03:21:30 PM,33041.7,28386.0,9.10,40539.4,25.9048,,,,
1058,03/18/19 03:31:30 PM,33041.7,28369.2,9.10,40515.6,25.8879,,,,
1059,03/18/19 03:41:30 PM,33041.7,28391.7,9.11,40537.2,25.9033,,,,
1060,03/18/19 03:51:30 PM,33041.7,28383.2,9.11,40525.2,25.8947,,,,
1061,03/18/19 04:01:30 PM,33041.7,28397.3,9.11,40545.2,25.9089,,,,
1062,03/18/19 04:11:30 PM,33041.7,28397.3,9.11,40545.2,25.9089,,,,
1063,03/18/19 04:21:30 PM,33041.7,28422.7,9.11,40581.1,25.9344,,,,
1064,03/18/19 04:31:30 PM,33041.7,28414.2,9.11,40569.1,25.9259,,,,
1065,03/18/19 04:41:30 PM,33041.7,28383.2,9.12,40515.0,25.8875,,,,
1066,03/18/19 04:51:30 PM,33041.7,28414.2,9.13,40548.7,25.9114,,,,
1067,03/18/19 05:01:30 PM,33041.7,28405.8,9.12,40547.0,25.9102,,,,
1068,03/18/19 05:11:30 PM,33041.7,28445.3,9.13,40592.7,25.9426,,,,
1069,03/18/19 05:21:30 PM,33041.7,28405.8,9.12,40547.0,25.9102,,,,
1070,03/18/19 05:31:30 PM,33041.7,28414.2,9.12,40558.9,25.9186,,,,
1071,03/18/19 05:41:30 PM,33041.7,28419.9,9.12,40566.9,25.9244,,,,
1072,03/18/19 05:51:30 PM,33041.7,28419.9,9.12,40566.9,25.9244,,,,
1073,03/18/19 06:01:30 PM,33041.7,28459.4,9.13,40612.6,25.9568,,,,
1074,03/18/19 06:11:30 PM,33041.7,28414.2,9.13,40548.7,25.9114,,,,
1075,03/18/19 06:21:30 PM,33041.7,28442.5,9.13,40588.7,25.9398,,,,
1076,03/18/19 06:31:30 PM,33041.7,28445.3,9.14,40582.5,25.9354,,,,
1077,03/18/19 06:41:30 PM,33041.7,28414.2,9.14,40538.5,25.9042,,,,
1078,03/18/19 06:51:30 PM,33041.7,28436.8,9.13,40580.6,25.9341,,,,
1079,03/18/19 07:01:30 PM,33041.7,28419.9,9.13,40556.7,25.9171,,,,
1080,03/18/19 07:11:30 PM,33041.7,28405.8,9.12,40547.0,25.9102,,,,
1081,03/18/19 07:21:30 PM,33041.7,28414.2,9.12,40558.9,25.9186,,,,
1082,03/18/19 07:31:30 PM,33041.7,28400.1,9.11,40549.1,25.9117,,,,
1083,03/18/19 07:41:30 PM,33041.7,28391.7,9.10,40547.5,25.9105,,,,
1084,03/18/19 07:51:30 PM,33041.7,28397.3,9.09,40565.6,25.9234,,,,
1085,03/18/19 08:01:30 PM,33041.7,28369.2,9.06,40556.4,25.9169,,,,
1086,03/18/19 08:11:30 PM,33041.7,28383.2,9.05,40586.5,25.9383,,,,
1087,03/18/19 08:21:30 PM,33041.7,28377.6,9.04,40588.8,25.9399,,,,
1088,03/18/19 08:31:30 PM,33041.7,28346.7,9.02,40565.4,25.9233,,,,
1089,03/18/19 08:41:30 PM,33041.7,28355.1,9.01,40587.6,25.9390,,,,
1090,03/18/19 08:51:30 PM,33041.7,28327.0,9.01,40547.7,25.9107,,,,
1091,03/18/19 09:01:30 PM,33041.7,28324.2,9.01,40543.7,25.9079,,,,
1092,03/18/19 09:11:30 PM,33041.7,28293.4,9.01,40500.0,25.8769,,,,
1093,03/18/19 09:21:30 PM,33041.7,28257.0,8.99,40468.8,25.8547,,,,
1094,03/18/19 09:31:30 PM,33041.7,28282.2,8.99,40504.6,25.8801,,,,
1095,03/18/19 09:41:30 PM,33041.7,28251.4,8.99,40460.8,25.8491,,,,
1096,03/18/19 09:51:30 PM,33041.7,28245.8,8.98,40463.1,25.8507,,,,
1097,03/18/19 10:01:30 PM,33041.7,28220.7,8.99,40417.3,25.8181,,,,
1098,03/18/19 10:11:30 PM,33041.7,28245.8,8.98,40463.1,25.8507,,,,
1099,03/18/19 10:21:30 PM,33041.7,28257.0,8.98,40479.0,25.8619,,,,
1100,03/18/19 10:31:30 PM,33041.7,28204.0,8.97,40413.9,25.8158,,,,
