"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °F (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Coupler Detached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
830,03/17/19 01:25:49 AM,11.75,47.26,0.00,0.0,,,,
831,03/17/19 01:35:49 AM,11.75,47.26,0.00,0.0,,,,
832,03/17/19 01:45:49 AM,11.75,47.23,0.00,0.0,,,,
833,03/17/19 01:55:49 AM,11.73,47.23,0.00,0.0,,,,
834,03/17/19 02:05:49 AM,11.74,47.23,0.00,0.0,,,,
835,03/17/19 02:15:49 AM,11.74,47.23,0.00,0.0,,,,
836,03/17/19 02:25:49 AM,11.74,47.23,0.00,0.0,,,,
837,03/17/19 02:35:49 AM,11.76,47.23,0.00,0.0,,,,
838,03/17/19 02:45:49 AM,11.76,47.23,0.00,0.0,,,,
839,03/17/19 02:55:49 AM,11.75,47.23,0.00,0.0,,,,
840,03/17/19 03:05:49 AM,11.75,47.23,0.00,0.0,,,,
841,03/17/19 03:15:49 AM,11.75,47.23,0.00,0.0,,,,
842,03/17/19 03:25:49 AM,11.75,47.23,0.00,0.0,,,,
843,03/17/19 03:35:49 AM,11.75,47.23,0.00,0.0,,,,
844,03/17/19 03:45:49 AM,11.75,47.26,0.00,0.0,,,,
845,03/17/19 03:55:49 AM,11.75,47.26,0.00,0.0,,,,
846,03/17/19 04:05:49 AM,11.75,47.26,0.00,0.0,,,,
847,03/17/19 04:15:49 AM,11.75,47.26,0.00,0.0,,,,
848,03/17/19 04:25:49 AM,11.76,47.26,0.00,0.0,,,,
849,03/17/19 04:35:49 AM,11.75,47.26,0.00,0.0,,,,
850,03/17/19 04:45:49 AM,11.74,47.26,0.00,0.0,,,,
851,03/17/19 04:55:49 AM,11.73,47.26,0.00,0.0,,,,
852,03/17/19 05:05:49 AM,11.73,47.26,0.00,0.0,,,,
853,03/17/19 05:15:49 AM,11.74,47.26,0.00,0.0,,,,
854,03/17/19 05:25:49 AM,11.73,47.23,0.00,0.0,,,,
855,03/17/19 05:35:49 AM,11.75,47.23,0.00,0.0,,,,
856,03/17/19 05:45:49 AM,11.74,47.23,0.00,0.0,,,,
857,03/17/19 05:55:49 AM,11.75,47.23,0.00,0.0,,,,
858,03/17/19 06:05:49 AM,11.76,47.23,0.00,0.0,,,,
859,03/17/19 06:15:49 AM,11.75,47.19,0.00,0.0,,,,
860,03/17/19 06:25:49 AM,11.76,47.19,0.00,0.0,,,,
861,03/17/19 06:35:49 AM,11.74,47.19,0.00,0.0,,,,
862,03/17/19 06:45:49 AM,11.74,47.19,0.00,0.0,,,,
863,03/17/19 06:55:49 AM,11.75,47.19,0.00,0.0,,,,
864,03/17/19 07:05:49 AM,11.76,47.19,0.00,0.0,,,,
865,03/17/19 07:15:49 AM,11.75,47.19,0.00,0.0,,,,
866,03/17/19 07:25:49 AM,11.75,47.19,0.00,0.0,,,,
867,03/17/19 07:35:49 AM,11.75,47.19,0.00,0.0,,,,
868,03/17/19 07:45:49 AM,11.75,47.16,0.00,0.0,,,,
869,03/17/19 07:55:49 AM,11.75,47.16,0.00,0.0,,,,
870,03/17/19 08:05:49 AM,11.76,47.16,0.00,0.0,,,,
871,03/17/19 08:15:49 AM,11.76,47.19,0.00,0.0,,,,
872,03/17/19 08:25:49 AM,11.77,47.19,0.00,0.0,,,,
873,03/17/19 08:35:49 AM,11.76,47.19,0.00,0.0,,,,
874,03/17/19 08:45:49 AM,11.77,47.19,0.00,0.0,,,,
875,03/17/19 08:55:49 AM,11.77,47.23,0.00,0.0,,,,
876,03/17/19 09:05:49 AM,11.77,47.23,0.00,0.0,,,,
877,03/17/19 09:15:49 AM,11.78,47.23,0.00,0.0,,,,
878,03/17/19 09:25:49 AM,11.78,47.26,0.00,0.0,,,,
879,03/17/19 09:35:49 AM,11.79,47.30,0.00,0.0,,,,
880,03/17/19 09:45:49 AM,11.80,47.30,0.00,0.0,,,,
881,03/17/19 09:55:49 AM,11.78,47.34,0.00,0.0,,,,
882,03/17/19 10:05:49 AM,11.77,47.37,0.00,0.0,,,,
883,03/17/19 10:15:49 AM,11.78,47.37,0.00,0.0,,,,
884,03/17/19 10:25:49 AM,11.76,47.41,0.00,0.0,,,,
885,03/17/19 10:35:49 AM,11.77,47.41,0.00,0.0,,,,
886,03/17/19 10:45:49 AM,11.77,47.44,0.00,0.0,,,,
887,03/17/19 10:55:49 AM,11.76,47.44,0.00,0.0,,,,
888,03/17/19 11:05:49 AM,11.76,47.48,0.00,0.0,,,,
889,03/17/19 11:15:49 AM,11.75,47.52,0.00,0.0,,,,
890,03/17/19 11:25:49 AM,11.75,47.52,0.00,0.0,,,,
891,03/17/19 11:35:49 AM,11.76,47.52,0.00,0.0,,,,
892,03/17/19 11:45:49 AM,11.74,47.55,0.00,0.0,,,,
893,03/17/19 11:55:49 AM,11.75,47.55,0.00,0.0,,,,
894,03/17/19 12:05:49 PM,11.75,47.59,0.00,0.0,,,,
895,03/17/19 12:15:49 PM,11.75,47.59,0.00,0.0,,,,
896,03/17/19 12:25:49 PM,11.76,47.59,0.00,0.0,,,,
897,03/17/19 12:35:49 PM,11.73,47.62,0.00,0.0,,,,
898,03/17/19 12:45:49 PM,11.74,47.62,0.00,0.0,,,,
899,03/17/19 12:55:49 PM,11.75,47.66,0.00,0.0,,,,
900,03/17/19 01:05:49 PM,11.74,47.66,0.00,0.0,,,,
901,03/17/19 01:15:49 PM,11.74,47.70,0.00,0.0,,,,
902,03/17/19 01:25:49 PM,11.72,47.70,0.00,0.0,,,,
903,03/17/19 01:35:49 PM,11.72,47.73,0.00,0.0,,,,
904,03/17/19 01:45:49 PM,11.71,47.77,0.00,0.0,,,,
905,03/17/19 01:55:49 PM,11.72,47.77,0.00,0.0,,,,
906,03/17/19 02:05:49 PM,11.71,47.77,0.00,0.0,,,,
907,03/17/19 02:15:49 PM,11.70,47.80,0.00,0.0,,,,
908,03/17/19 02:25:49 PM,11.71,47.80,0.00,0.0,,,,
909,03/17/19 02:35:49 PM,11.71,47.84,0.00,0.0,,,,
910,03/17/19 02:45:49 PM,11.68,47.84,0.00,0.0,,,,
911,03/17/19 02:55:49 PM,11.67,47.84,0.00,0.0,,,,
912,03/17/19 03:05:49 PM,11.68,47.84,0.00,0.0,,,,
913,03/17/19 03:15:49 PM,11.70,47.84,0.00,0.0,,,,
914,03/17/19 03:25:49 PM,11.67,47.84,0.00,0.0,,,,
915,03/17/19 03:35:49 PM,11.68,47.88,0.00,0.0,,,,
916,03/17/19 03:45:49 PM,11.68,47.88,0.00,0.0,,,,
917,03/17/19 03:55:49 PM,11.70,47.88,0.00,0.0,,,,
918,03/17/19 04:05:49 PM,11.68,47.88,0.00,0.0,,,,
919,03/17/19 04:15:49 PM,11.68,47.88,0.00,0.0,,,,
920,03/17/19 04:25:49 PM,11.68,47.88,0.00,0.0,,,,
921,03/17/19 04:35:49 PM,11.67,47.88,0.00,0.0,,,,
922,03/17/19 04:45:49 PM,11.67,47.91,0.00,0.0,,,,
923,03/17/19 04:55:49 PM,11.67,47.91,0.00,0.0,,,,
924,03/17/19 05:05:49 PM,11.67,47.91,0.00,0.0,,,,
925,03/17/19 05:15:49 PM,11.67,47.91,0.00,0.0,,,,
926,03/17/19 05:25:49 PM,11.67,47.91,0.00,0.0,,,,
927,03/17/19 05:35:49 PM,11.66,47.91,0.00,0.0,,,,
928,03/17/19 05:45:49 PM,11.67,47.91,0.00,0.0,,,,
929,03/17/19 05:55:49 PM,11.68,47.91,0.00,0.0,,,,
930,03/17/19 06:05:49 PM,11.67,47.88,0.00,0.0,,,,
931,03/17/19 06:15:49 PM,11.70,47.88,0.00,0.0,,,,
932,03/17/19 06:25:49 PM,11.67,47.88,0.00,0.0,,,,
933,03/17/19 06:35:49 PM,11.68,47.88,0.00,0.0,,,,
934,03/17/19 06:45:49 PM,11.67,47.88,0.00,0.0,,,,
935,03/17/19 06:55:49 PM,11.68,47.88,0.00,0.0,,,,
936,03/17/19 07:05:49 PM,11.67,47.84,0.00,0.0,,,,
937,03/17/19 07:15:49 PM,11.67,47.84,0.00,0.0,,,,
938,03/17/19 07:25:49 PM,11.68,47.84,0.00,0.0,,,,
939,03/17/19 07:35:49 PM,11.70,47.80,0.00,0.0,,,,
940,03/17/19 07:45:49 PM,11.68,47.80,0.00,0.0,,,,
941,03/17/19 07:55:49 PM,11.71,47.80,0.00,0.0,,,,
942,03/17/19 08:05:49 PM,11.70,47.80,0.00,0.0,,,,
943,03/17/19 08:15:49 PM,11.72,47.80,0.00,0.0,,,,
944,03/17/19 08:25:49 PM,11.71,47.80,0.00,0.0,,,,
945,03/17/19 08:35:49 PM,11.72,47.84,0.00,0.0,,,,
946,03/17/19 08:45:49 PM,11.72,47.84,0.00,0.0,,,,
947,03/17/19 08:55:49 PM,11.71,47.84,0.00,0.0,,,,
948,03/17/19 09:05:49 PM,11.68,47.88,0.00,0.0,,,,
949,03/17/19 09:15:49 PM,11.70,47.84,0.00,0.0,,,,
950,03/17/19 09:25:49 PM,11.67,47.84,0.00,0.0,,,,
951,03/17/19 09:35:49 PM,11.68,47.84,0.00,0.0,,,,
952,03/17/19 09:45:49 PM,11.67,47.84,0.00,0.0,,,,
953,03/17/19 09:55:49 PM,11.66,47.84,0.00,0.0,,,,
954,03/17/19 10:05:49 PM,11.66,47.80,0.00,0.0,,,,
955,03/17/19 10:15:49 PM,11.65,47.80,0.00,0.0,,,,
956,03/17/19 10:25:49 PM,11.66,47.77,0.00,0.0,,,,
957,03/17/19 10:35:49 PM,11.65,47.77,0.00,0.0,,,,
958,03/17/19 10:45:49 PM,11.65,47.77,0.00,0.0,,,,
959,03/17/19 10:55:49 PM,11.66,47.73,0.00,0.0,,,,
960,03/17/19 11:05:49 PM,11.66,47.73,0.00,0.0,,,,
961,03/17/19 11:15:49 PM,11.66,47.70,0.00,0.0,,,,
962,03/17/19 11:25:49 PM,11.66,47.70,0.00,0.0,,,,
963,03/17/19 11:35:49 PM,11.66,47.66,0.00,0.0,,,,
964,03/17/19 11:45:49 PM,11.66,47.66,0.00,0.0,,,,
965,03/17/19 11:55:49 PM,11.66,47.62,0.00,0.0,,,,
966,03/18/19 12:05:49 AM,11.66,47.62,0.00,0.0,,,,
967,03/18/19 12:15:49 AM,11.68,47.62,0.00,0.0,,,,
968,03/18/19 12:25:49 AM,11.67,47.59,0.00,0.0,,,,
969,03/18/19 12:35:49 AM,11.67,47.59,0.00,0.0,,,,
970,03/18/19 12:45:49 AM,11.67,47.55,0.00,0.0,,,,
971,03/18/19 12:55:49 AM,11.67,47.55,0.00,0.0,,,,
972,03/18/19 01:05:49 AM,11.67,47.52,0.00,0.0,,,,
973,03/18/19 01:15:49 AM,11.67,47.48,0.00,0.0,,,,
974,03/18/19 01:25:49 AM,11.67,47.48,0.00,0.0,,,,
975,03/18/19 01:35:49 AM,11.68,47.44,0.00,0.0,,,,
976,03/18/19 01:45:49 AM,11.70,47.44,0.00,0.0,,,,
977,03/18/19 01:55:49 AM,11.70,47.44,0.00,0.0,,,,
978,03/18/19 02:05:49 AM,11.68,47.41,0.00,0.0,,,,
979,03/18/19 02:15:49 AM,11.70,47.41,0.00,0.0,,,,
980,03/18/19 02:25:49 AM,11.71,47.41,0.00,0.0,,,,
981,03/18/19 02:35:49 AM,11.70,47.37,0.00,0.0,,,,
982,03/18/19 02:45:49 AM,11.70,47.37,0.00,0.0,,,,
983,03/18/19 02:55:49 AM,11.70,47.34,0.00,0.0,,,,
984,03/18/19 03:05:49 AM,11.71,47.34,0.00,0.0,,,,
985,03/18/19 03:15:49 AM,11.71,47.34,0.00,0.0,,,,
986,03/18/19 03:25:49 AM,11.71,47.34,0.00,0.0,,,,
987,03/18/19 03:35:49 AM,11.70,47.34,0.00,0.0,,,,
988,03/18/19 03:45:49 AM,11.71,47.30,0.00,0.0,,,,
989,03/18/19 03:55:49 AM,11.71,47.30,0.00,0.0,,,,
990,03/18/19 04:05:49 AM,11.71,47.30,0.00,0.0,,,,
991,03/18/19 04:15:49 AM,11.70,47.30,0.00,0.0,,,,
992,03/18/19 04:25:49 AM,11.71,47.30,0.00,0.0,,,,
993,03/18/19 04:35:49 AM,11.71,47.30,0.00,0.0,,,,
994,03/18/19 04:45:49 AM,11.71,47.30,0.00,0.0,,,,
995,03/18/19 04:55:49 AM,11.72,47.30,0.00,0.0,,,,
996,03/18/19 05:05:49 AM,11.72,47.26,0.00,0.0,,,,
997,03/18/19 05:15:49 AM,11.73,47.26,0.00,0.0,,,,
998,03/18/19 05:25:49 AM,11.70,47.26,0.00,0.0,,,,
999,03/18/19 05:35:49 AM,11.71,47.26,0.00,0.0,,,,
1000,03/18/19 05:45:49 AM,11.72,47.26,0.00,0.0,,,,
1001,03/18/19 05:55:49 AM,11.73,47.23,0.00,0.0,,,,
1002,03/18/19 06:05:49 AM,11.72,47.23,0.00,0.0,,,,
1003,03/18/19 06:15:49 AM,11.71,47.23,0.00,0.0,,,,
1004,03/18/19 06:25:49 AM,11.71,47.23,0.00,0.0,,,,
1005,03/18/19 06:35:49 AM,11.71,47.23,0.00,0.0,,,,
1006,03/18/19 06:45:49 AM,11.72,47.23,0.00,0.0,,,,
1007,03/18/19 06:55:49 AM,11.70,47.23,0.00,0.0,,,,
1008,03/18/19 07:05:49 AM,11.72,47.23,0.00,0.0,,,,
1009,03/18/19 07:15:49 AM,11.70,47.23,0.00,0.0,,,,
1010,03/18/19 07:25:49 AM,11.71,47.23,0.00,0.0,,,,
1011,03/18/19 07:35:49 AM,11.71,47.23,0.00,0.0,,,,
1012,03/18/19 07:45:49 AM,11.71,47.23,0.00,0.0,,,,
1013,03/18/19 07:55:49 AM,11.71,47.23,0.00,0.0,,,,
1014,03/18/19 08:05:49 AM,11.71,47.23,0.00,0.0,,,,
1015,03/18/19 08:15:49 AM,11.71,47.23,0.00,0.0,,,,
1016,03/18/19 08:25:49 AM,11.72,47.26,0.00,0.0,,,,
1017,03/18/19 08:35:49 AM,11.71,47.26,0.00,0.0,,,,
1018,03/18/19 08:45:49 AM,11.71,47.30,0.00,0.0,,,,
1019,03/18/19 08:55:49 AM,11.73,47.34,0.00,0.0,,,,
1020,03/18/19 09:05:49 AM,11.71,47.37,0.00,0.0,,,,
1021,03/18/19 09:15:49 AM,11.68,47.37,0.00,0.0,,,,
1022,03/18/19 09:25:49 AM,11.71,47.41,0.00,0.0,,,,
1023,03/18/19 09:35:49 AM,11.71,47.44,0.00,0.0,,,,
1024,03/18/19 09:45:49 AM,11.71,47.44,0.00,0.0,,,,
1025,03/18/19 09:55:49 AM,11.70,47.48,0.00,0.0,,,,
1026,03/18/19 10:05:49 AM,11.70,47.52,0.00,0.0,,,,
1027,03/18/19 10:15:49 AM,11.71,47.55,0.00,0.0,,,,
1028,03/18/19 10:25:49 AM,11.71,47.59,0.00,0.0,,,,
1029,03/18/19 10:35:49 AM,11.70,47.62,0.00,0.0,,,,
1030,03/18/19 10:45:49 AM,11.70,47.62,0.00,0.0,,,,
1031,03/18/19 10:55:49 AM,11.67,47.66,0.00,0.0,,,,
1032,03/18/19 11:05:49 AM,11.68,47.66,0.00,0.0,,,,
1033,03/18/19 11:15:49 AM,11.67,47.70,0.00,0.0,,,,
1034,03/18/19 11:25:49 AM,11.67,47.73,0.00,0.0,,,,
1035,03/18/19 11:35:49 AM,11.67,47.73,0.00,0.0,,,,
1036,03/18/19 11:45:49 AM,11.67,47.77,0.00,0.0,,,,
1037,03/18/19 11:55:49 AM,11.67,47.77,0.00,0.0,,,,
1038,03/18/19 12:05:49 PM,11.66,47.80,0.00,0.0,,,,
1039,03/18/19 12:15:49 PM,11.67,47.80,0.00,0.0,,,,
1040,03/18/19 12:25:49 PM,11.66,47.84,0.00,0.0,,,,
1041,03/18/19 12:35:49 PM,11.63,47.88,0.00,0.0,,,,
1042,03/18/19 12:45:49 PM,11.66,47.88,0.00,0.0,,,,
1043,03/18/19 12:55:49 PM,11.64,47.91,0.00,0.0,,,,
1044,03/18/19 01:05:49 PM,11.64,47.91,0.00,0.0,,,,
1045,03/18/19 01:15:49 PM,11.64,47.95,0.00,0.0,,,,
1046,03/18/19 01:25:49 PM,11.63,47.95,0.00,0.0,,,,
1047,03/18/19 01:35:49 PM,11.64,47.95,0.00,0.0,,,,
1048,03/18/19 01:45:49 PM,11.63,47.98,0.00,0.0,,,,
1049,03/18/19 01:55:49 PM,11.62,47.98,0.00,0.0,,,,
1050,03/18/19 02:05:49 PM,11.62,47.98,0.00,0.0,,,,
1051,03/18/19 02:15:49 PM,11.62,48.02,0.00,0.0,,,,
1052,03/18/19 02:25:49 PM,11.61,48.02,0.00,0.0,,,,
1053,03/18/19 02:35:49 PM,11.61,48.06,0.00,0.0,,,,
1054,03/18/19 02:45:49 PM,11.60,48.06,0.00,0.0,,,,
1055,03/18/19 02:55:49 PM,11.61,48.09,0.00,0.0,,,,
1056,03/18/19 03:05:49 PM,11.61,48.09,0.00,0.0,,,,
1057,03/18/19 03:15:49 PM,11.61,48.13,0.00,0.0,,,,
1058,03/18/19 03:25:49 PM,11.60,48.13,0.00,0.0,,,,
1059,03/18/19 03:35:49 PM,11.60,48.13,0.00,0.0,,,,
1060,03/18/19 03:45:49 PM,11.60,48.13,0.00,0.0,,,,
1061,03/18/19 03:55:49 PM,11.60,48.13,0.00,0.0,,,,
1062,03/18/19 04:05:49 PM,11.60,48.13,0.00,0.0,,,,
1063,03/18/19 04:15:49 PM,11.60,48.13,0.00,0.0,,,,
1064,03/18/19 04:25:49 PM,11.60,48.13,0.00,0.0,,,,
1065,03/18/19 04:35:49 PM,11.59,48.13,0.00,0.0,,,,
1066,03/18/19 04:45:49 PM,11.59,48.16,0.00,0.0,,,,
1067,03/18/19 04:55:49 PM,11.57,48.16,0.00,0.0,,,,
1068,03/18/19 05:05:49 PM,11.59,48.16,0.00,0.0,,,,
1069,03/18/19 05:15:49 PM,11.58,48.16,0.00,0.0,,,,
1070,03/18/19 05:25:49 PM,11.58,48.16,0.00,0.0,,,,
1071,03/18/19 05:35:49 PM,11.58,48.16,0.00,0.0,,,,
1072,03/18/19 05:45:49 PM,11.59,48.16,0.00,0.0,,,,
1073,03/18/19 05:55:49 PM,11.60,48.16,0.00,0.0,,,,
1074,03/18/19 06:05:49 PM,11.60,48.16,0.00,0.0,,,,
1075,03/18/19 06:15:49 PM,11.59,48.16,0.00,0.0,,,,
1076,03/18/19 06:25:49 PM,11.59,48.20,0.00,0.0,,,,
1077,03/18/19 06:35:49 PM,11.59,48.20,0.00,0.0,,,,
1078,03/18/19 06:45:49 PM,11.60,48.20,0.00,0.0,,,,
1079,03/18/19 06:55:49 PM,11.59,48.20,0.00,0.0,,,,
1080,03/18/19 07:05:49 PM,11.58,48.16,0.00,0.0,,,,
1081,03/18/19 07:15:49 PM,11.58,48.16,0.00,0.0,,,,
1082,03/18/19 07:25:49 PM,11.58,48.16,0.00,0.0,,,,
1083,03/18/19 07:35:49 PM,11.56,48.13,0.00,0.0,,,,
1084,03/18/19 07:45:49 PM,11.56,48.09,0.00,0.0,,,,
1085,03/18/19 07:55:49 PM,11.57,48.09,0.00,0.0,,,,
1086,03/18/19 08:05:49 PM,11.57,48.06,0.00,0.0,,,,
1087,03/18/19 08:15:49 PM,11.57,48.02,0.00,0.0,,,,
1088,03/18/19 08:25:49 PM,11.57,47.98,0.00,0.0,,,,
1089,03/18/19 08:35:49 PM,11.57,47.98,0.00,0.0,,,,
1090,03/18/19 08:45:49 PM,11.57,47.95,0.00,0.0,,,,
1091,03/18/19 08:55:49 PM,11.59,47.95,0.00,0.0,,,,
1092,03/18/19 09:05:49 PM,11.60,47.95,0.00,0.0,,,,
1093,03/18/19 09:15:49 PM,11.59,47.95,0.00,0.0,,,,
1094,03/18/19 09:25:49 PM,11.60,47.91,0.00,0.0,,,,
1095,03/18/19 09:35:49 PM,11.59,47.91,0.00,0.0,,,,
1096,03/18/19 09:45:49 PM,11.59,47.91,0.00,0.0,,,,
1097,03/18/19 09:55:49 PM,11.60,47.91,0.00,0.0,,,,
1098,03/18/19 10:05:49 PM,11.60,47.91,0.00,0.0,,,,
1099,03/18/19 10:15:49 PM,11.59,47.91,0.00,0.0,,,,
1100,03/18/19 10:25:49 PM,11.58,47.91,0.00,0.0,,,,
1101,03/18/19 10:35:49 PM,11.58,47.88,0.00,0.0,,,,
1102,03/18/19 10:45:49 PM,11.59,47.88,0.00,0.0,,,,
1103,03/18/19 10:55:49 PM,11.57,47.84,0.00,0.0,,,,
1104,03/18/19 11:05:49 PM,11.59,47.84,0.00,0.0,,,,
1105,03/18/19 11:15:49 PM,11.59,47.84,0.00,0.0,,,,
1106,03/18/19 11:25:49 PM,11.59,47.84,0.00,0.0,,,,
1107,03/18/19 11:35:49 PM,11.58,47.88,0.00,0.0,,,,
1108,03/18/19 11:45:49 PM,11.60,47.88,0.00,0.0,,,,
1109,03/18/19 11:55:49 PM,11.59,47.88,0.00,0.0,,,,
1110,03/19/19 12:05:49 AM,11.58,47.88,0.00,0.0,,,,
1111,03/19/19 12:15:49 AM,11.58,47.91,0.00,0.0,,,,
1112,03/19/19 12:25:49 AM,11.58,47.91,0.00,0.0,,,,
1113,03/19/19 12:35:49 AM,11.58,47.88,0.00,0.0,,,,
1114,03/19/19 12:45:49 AM,11.58,47.84,0.00,0.0,,,,
1115,03/19/19 12:55:49 AM,11.58,47.84,0.00,0.0,,,,
1116,03/19/19 01:05:49 AM,11.57,47.80,0.00,0.0,,,,
1117,03/19/19 01:15:49 AM,11.58,47.77,0.00,0.0,,,,
1118,03/19/19 01:25:49 AM,11.58,47.73,0.00,0.0,,,,
1119,03/19/19 01:35:49 AM,11.58,47.70,0.00,0.0,,,,
1120,03/19/19 01:45:49 AM,11.61,47.66,0.00,0.0,,,,
1121,03/19/19 01:55:49 AM,11.59,47.62,0.00,0.0,,,,
1122,03/19/19 02:05:49 AM,11.61,47.59,0.00,0.0,,,,
1123,03/19/19 02:15:49 AM,11.62,47.55,0.00,0.0,,,,
1124,03/19/19 02:25:49 AM,11.62,47.52,0.00,0.0,,,,
1125,03/19/19 02:35:49 AM,11.64,47.52,0.00,0.0,,,,
1126,03/19/19 02:45:49 AM,11.64,47.48,0.00,0.0,,,,
1127,03/19/19 02:55:49 AM,11.64,47.44,0.00,0.0,,,,
1128,03/19/19 03:05:49 AM,11.65,47.44,0.00,0.0,,,,
1129,03/19/19 03:15:49 AM,11.65,47.41,0.00,0.0,,,,
1130,03/19/19 03:25:49 AM,11.64,47.41,0.00,0.0,,,,
1131,03/19/19 03:35:49 AM,11.65,47.41,0.00,0.0,,,,
1132,03/19/19 03:45:49 AM,11.65,47.41,0.00,0.0,,,,
1133,03/19/19 03:55:49 AM,11.64,47.41,0.00,0.0,,,,
1134,03/19/19 04:05:49 AM,11.65,47.41,0.00,0.0,,,,
1135,03/19/19 04:15:49 AM,11.64,47.37,0.00,0.0,,,,
1136,03/19/19 04:25:49 AM,11.64,47.37,0.00,0.0,,,,
1137,03/19/19 04:35:49 AM,11.63,47.37,0.00,0.0,,,,
1138,03/19/19 04:45:49 AM,11.64,47.34,0.00,0.0,,,,
1139,03/19/19 04:55:49 AM,11.65,47.34,0.00,0.0,,,,
1140,03/19/19 05:05:49 AM,11.65,47.34,0.00,0.0,,,,
1141,03/19/19 05:15:49 AM,11.65,47.34,0.00,0.0,,,,
1142,03/19/19 05:25:49 AM,11.66,47.34,0.00,0.0,,,,
1143,03/19/19 05:35:49 AM,11.65,47.34,0.00,0.0,,,,
1144,03/19/19 05:45:49 AM,11.66,47.30,0.00,0.0,,,,
1145,03/19/19 05:55:49 AM,11.65,47.30,0.00,0.0,,,,
1146,03/19/19 06:05:49 AM,11.66,47.30,0.00,0.0,,,,
1147,03/19/19 06:15:49 AM,11.65,47.30,0.00,0.0,,,,
1148,03/19/19 06:25:49 AM,11.64,47.34,0.00,0.0,,,,
1149,03/19/19 06:35:49 AM,11.64,47.34,0.00,0.0,,,,
1150,03/19/19 06:45:49 AM,11.64,47.34,0.00,0.0,,,,
1151,03/19/19 06:55:49 AM,11.63,47.34,0.00,0.0,,,,
1152,03/19/19 07:05:49 AM,11.64,47.34,0.00,0.0,,,,
1153,03/19/19 07:15:49 AM,11.63,47.34,0.00,0.0,,,,
1154,03/19/19 07:25:49 AM,11.63,47.34,0.00,0.0,,,,
1155,03/19/19 07:35:49 AM,11.64,47.34,0.00,0.0,,,,
1156,03/19/19 07:45:49 AM,11.65,47.30,0.00,0.0,,,,
1157,03/19/19 07:55:49 AM,11.65,47.34,0.00,0.0,,,,
1158,03/19/19 08:05:49 AM,11.65,47.34,0.00,0.0,,,,
1159,03/19/19 08:15:49 AM,11.66,47.34,0.00,0.0,,,,
1160,03/19/19 08:25:49 AM,11.66,47.34,0.00,0.0,,,,
1161,03/19/19 08:35:49 AM,11.65,47.37,0.00,0.0,,,,
1162,03/19/19 08:45:49 AM,11.66,47.37,0.00,0.0,,,,
1163,03/19/19 08:55:49 AM,11.64,47.41,0.00,0.0,,,,
1164,03/19/19 09:05:49 AM,11.65,47.44,0.00,0.0,,,,
1165,03/19/19 09:15:49 AM,11.64,47.44,0.00,0.0,,,,
1166,03/19/19 09:25:49 AM,11.65,47.48,0.00,0.0,,,,
1167,03/19/19 09:35:49 AM,11.64,47.52,0.00,0.0,,,,
1168,03/19/19 09:45:49 AM,11.63,47.52,0.00,0.0,,,,
1169,03/19/19 09:55:49 AM,11.63,47.55,0.00,0.0,,,,
1170,03/19/19 10:05:49 AM,11.63,47.59,0.00,0.0,,,,
1171,03/19/19 10:15:49 AM,11.62,47.59,0.00,0.0,,,,
1172,03/19/19 10:25:49 AM,11.63,47.62,0.00,0.0,,,,
1173,03/19/19 10:35:49 AM,11.63,47.66,0.00,0.0,,,,
1174,03/19/19 10:45:49 AM,11.62,47.70,0.00,0.0,,,,
1175,03/19/19 10:55:49 AM,11.61,47.70,0.00,0.0,,,,
1176,03/19/19 11:05:49 AM,11.60,47.77,0.00,0.0,,,,
1177,03/19/19 11:15:49 AM,11.61,47.77,0.00,0.0,,,,
1178,03/19/19 11:25:49 AM,11.61,47.80,0.00,0.0,,,,
1179,03/19/19 11:35:49 AM,11.61,47.84,0.00,0.0,,,,
1180,03/19/19 11:45:49 AM,11.59,47.88,0.00,0.0,,,,
1181,03/19/19 11:55:49 AM,11.58,47.91,0.00,0.0,,,,
1182,03/19/19 12:05:49 PM,11.58,47.95,0.00,0.0,,,,
1183,03/19/19 12:15:49 PM,11.59,47.95,0.00,0.0,,,,
1184,03/19/19 12:25:49 PM,11.57,47.98,0.00,0.0,,,,
1185,03/19/19 12:35:49 PM,11.58,47.98,0.00,0.0,,,,
1186,03/19/19 12:45:49 PM,11.57,48.02,0.00,0.0,,,,
1187,03/19/19 12:55:49 PM,11.58,48.02,0.00,0.0,,,,
1188,03/19/19 01:05:49 PM,11.59,48.06,0.00,0.0,,,,
1189,03/19/19 01:15:49 PM,11.58,48.09,0.00,0.0,,,,
1190,03/19/19 01:25:49 PM,11.57,48.13,0.00,0.0,,,,
1191,03/19/19 01:35:49 PM,11.56,48.13,0.00,0.0,,,,
1192,03/19/19 01:45:49 PM,11.58,48.16,0.00,0.0,,,,
1193,03/19/19 01:55:49 PM,11.57,48.20,0.00,0.0,,,,
1194,03/19/19 02:05:49 PM,11.56,48.20,0.00,0.0,,,,
1195,03/19/19 02:15:49 PM,11.55,48.24,0.00,0.0,,,,
